,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
10238,42668863,0,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,11,110.0,"['email', 'phone']",1 bath,481.0,Florence,689672980665873904,1.0,bath,689672980665873904
10239,80464639,0,Gradignan,100%,100%,Entire home/apt,48,129.0,"['email', 'phone']",1 bath,698.0,Danielle,678683249363986134,1.0,bath,678683249363986134
10240,442175491,0,Nansouty - Saint Gens,85%,80%,Private room,1,79.0,['phone'],2 baths,89.0,Benjamin,689688862585464656,2.0,baths,689688862585464656
10241,473615084,1,Bordeaux Sud,100%,100%,Private room,70,53.0,"['email', 'phone']",1 private bath,1000.0,Christophe,689697658110203717,1.0,private bath,689697658110203717
10242,381662708,1,Villenave-d'Ornon,100%,88%,Entire home/apt,19,55.0,"['email', 'phone']",1 bath,228.0,Justine,691140870962792965,1.0,bath,691140870962792965
10243,1812033,4,Le Bouscat,100%,100%,Entire home/apt,37,60.0,"['email', 'phone']",1 bath,683.0,Arnaud,691287857974120677,1.0,bath,691287857974120677
10244,153601574,2,Nos,93%,100%,Entire home/apt,9,100.0,"['email', 'phone']",1 bath,158.0,Rupestre,678793320563717730,1.0,bath,678793320563717730
10245,56355429,0,La Bastide,3%,75%,Private room,6,55.0,"['email', 'phone']",1 shared bath,578.0,Fafa,689698381640881002,1.0,shared bath,689698381640881002
10246,62297045,2,Le Taillan-Mdoc,75%,100%,Private room,39,58.0,"['email', 'phone']",1 private bath,1000.0,Mathias,689803450270413503,1.0,private bath,689803450270413503
10247,471446171,1,La Bastide,100%,100%,Entire home/apt,18,136.0,['email'],1 bath,1000.0,Helene,678817508746710664,1.0,bath,678817508746710664
10248,22568392,6,Saint Augustin - Tauzin - Alphonse Dupeux,100%,100%,Entire home/apt,7,88.0,"['email', 'phone']",1 bath,283.0,Lucie,690309133632949095,1.0,bath,690309133632949095
10249,474526992,2,Floirac,100%,91%,Private room,16,55.0,"['email', 'phone']",1 private bath,60.0,Leghouris,691348898003199497,1.0,private bath,691348898003199497
10250,21871375,0,Centre ville (Bordeaux),99%,97%,Entire home/apt,40,78.0,"['email', 'phone']",1 bath,614.0,Julia,691994248743003438,1.0,bath,691994248743003438
10251,66464278,0,Floirac,50%,100%,Entire home/apt,46,75.0,"['email', 'phone']",1 bath,294.0,Mercedes,692381726444747891,1.0,bath,692381726444747891
10252,184073027,1,Ambars-et-Lagrave,100%,71%,Entire home/apt,59,250.0,"['email', 'phone']",3 baths,494.0,Saïd,678881401834007518,3.0,baths,678881401834007518
10253,43835426,3,Ambars-et-Lagrave,100%,100%,Private room,54,35.0,"['email', 'phone']",1 shared bath,1000.0,Thimotee,692576771384758434,1.0,shared bath,692576771384758434
10256,42919053,0,Saint-Mdard-en-Jalles,50%,67%,Entire home/apt,6,90.0,"['email', 'phone']",1 bath,491.0,Maëlys,678889140137745795,1.0,bath,678889140137745795
10257,466710946,5,Ambars-et-Lagrave,100%,100%,Private room,17,85.0,"['email', 'phone']",1 private bath,724.0,Carl,678891642142650963,1.0,private bath,678891642142650963
10258,474129510,0,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,23,101.0,"['email', 'phone']",1 bath,1000.0,AnneSophie,690408350600613023,1.0,bath,690408350600613023
10259,216978708,3,Centre ville (Merignac),100%,100%,Entire home/apt,40,108.0,"['email', 'phone']",1 bath,432.0,Benjamin,690417218203120149,1.0,bath,690417218203120149
10262,471475745,2,Centre ville (Bordeaux),100%,100%,Entire home/apt,7,141.0,"['email', 'phone']",1 bath,244.0,Mamadou,693552501831836722,1.0,bath,693552501831836722
10263,475074269,3,Bgles,100%,100%,Private room,19,30.0,['phone'],1.5 shared baths,955.0,Li,693862209587856387,1.5,shared baths,693862209587856387
10264,69718957,2,Le Bouscat,100%,100%,Private room,31,35.0,"['email', 'phone']",1 shared bath,228.0,Mathias,694050941029428547,1.0,shared bath,694050941029428547
10266,108708196,2,Talence,100%,100%,Entire home/apt,31,46.0,"['email', 'phone']",1 bath,478.0,Anne Cecile,678960671923113433,1.0,bath,678960671923113433
10267,184054210,3,Nansouty - Saint Gens,100%,100%,Entire home/apt,7,75.0,"['email', 'phone']",1 bath,180.0,Nina,694562842372260669,1.0,bath,694562842372260669
10269,119497537,0,Bordeaux Sud,17%,33%,Entire home/apt,8,100.0,"['email', 'phone']",2 baths,1000.0,Yann,694668503675317920,2.0,baths,694668503675317920
10270,64015177,2,Gradignan,78%,100%,Entire home/apt,8,100.0,"['email', 'phone']",1 bath,403.0,Johan,694712914014193104,1.0,bath,694712914014193104
10271,475278942,0,Caudran,100%,100%,Entire home/apt,26,166.0,"['email', 'phone']",2 baths,714.0,Meryl,694784235812921895,2.0,baths,694784235812921895
10272,403265396,1,La Glacire,100%,100%,Entire home/apt,30,56.0,"['email', 'phone']",1 bath,930.0,Nacer,699821065657578160,1.0,bath,699821065657578160
10273,464970788,2,Lormont,100%,100%,Private room,6,45.0,['phone'],1 shared bath,109.0,Sarah,678967238281678832,1.0,shared bath,678967238281678832
10274,25638208,0,Bordeaux Maritime,100%,100%,Entire home/apt,22,56.0,"['email', 'phone']",1 bath,533.0,Maylis,699876759046021186,1.0,bath,699876759046021186
10275,93279132,2,Saint Augustin - Tauzin - Alphonse Dupeux,60%,100%,Entire home/apt,4,85.0,"['email', 'phone']",1 bath,560.0,Elsa,679046062272203876,1.0,bath,679046062272203876
10276,118523757,0,Bordeaux Maritime,89%,100%,Entire home/apt,10,79.0,"['email', 'phone']",1 bath,269.0,Pauline,694793426357038664,1.0,bath,694793426357038664
10277,50709957,6,La Glacire,100%,100%,Private room,23,35.0,"['email', 'phone']",1 private bath,975.0,Mireille,694818464473359849,1.0,private bath,694818464473359849
10278,67068530,0,Chartrons - Grand Parc - Jardin Public,99%,100%,Entire home/apt,32,84.0,"['email', 'phone']",1 bath,410.0,Manu,694853468968750498,1.0,bath,694853468968750498
10279,408005586,1,Saint Augustin - Tauzin - Alphonse Dupeux,95%,100%,Private room,3,69.0,"['email', 'phone']",1 shared bath,233.0,Cécile,695349102051621297,1.0,shared bath,695349102051621297
10280,445002380,1,Bordeaux Sud,99%,100%,Private room,37,88.0,"['email', 'phone']",1 private bath,1000.0,Adam,679309321384379935,1.0,private bath,679309321384379935
10281,23425417,1,Saint Augustin - Tauzin - Alphonse Dupeux,100%,100%,Entire home/apt,11,300.0,"['email', 'phone']",2 baths,257.0,Audrey & Arthur,679473876229721408,2.0,baths,679473876229721408
10282,76809032,3,Centre ville (Bordeaux),100%,100%,Entire home/apt,39,95.0,"['email', 'phone']",1 bath,778.0,Etienne,679476283705684339,1.0,bath,679476283705684339
10283,67707073,2,Villenave-d'Ornon,100%,100%,Entire home/apt,42,75.0,"['email', 'phone']",1 bath,1000.0,Yann,700004127512578221,1.0,bath,700004127512578221
10284,437487573,1,Talence,100%,100%,Entire home/apt,42,191.0,"['email', 'phone']",2 baths,1000.0,Zacharie,700141205789637733,2.0,baths,700141205789637733
10285,204987176,0,Talence,75%,83%,Entire home/apt,33,70.0,"['email', 'phone']",1 bath,622.0,Andrea,700450519639561911,1.0,bath,700450519639561911
10287,254251941,1,Bordeaux Sud,83%,100%,Entire home/apt,4,76.0,"['email', 'phone']",1 bath,188.0,Florian,700480515324273864,1.0,bath,700480515324273864
10288,337886541,0,Plaisance-Loret-Maregue,27%,67%,Entire home/apt,7,60.0,"['email', 'phone']",1 bath,530.0,Jordan,695420103351369466,1.0,bath,695420103351369466
10289,194497878,0,Talence,100%,100%,Entire home/apt,29,60.0,['phone'],1 bath,552.0,Julie,695454725220705793,1.0,bath,695454725220705793
10290,135400509,0,Beutre,100%,100%,Entire home/apt,10,72.0,"['email', 'phone']",1 bath,318.0,Michael,695500352470247588,1.0,bath,695500352470247588
10292,155915756,1,Bgles,100%,100%,Entire home/apt,14,60.0,"['email', 'phone']",1 bath,261.0,Sylvie Chantal Blanche,695506859804136363,1.0,bath,695506859804136363
10293,4361782,0,Lormont,71%,100%,Private room,33,26.0,"['email', 'phone']",1 shared bath,627.0,Christophe,695553074309651666,1.0,shared bath,695553074309651666
10294,215806994,1,Gradignan,93%,100%,Private room,9,30.0,"['email', 'phone']",1 shared bath,118.0,Abderrahim,695602279230645826,1.0,shared bath,695602279230645826
10297,388920334,0,Saint-Mdard-en-Jalles,100%,100%,Private room,18,65.0,"['email', 'phone']",1 private bath,478.0,Anaïs,696122088775110843,1.0,private bath,696122088775110843
10298,407064378,1,Bordeaux Sud,97%,96%,Entire home/apt,15,80.0,['phone'],1 bath,108.0,Stephan,700539182805628617,1.0,bath,700539182805628617
10299,372132568,0,Gambetta-Mairie-Lissandre,100%,100%,Private room,53,33.0,"['email', 'phone']",2 shared baths,190.0,Roumy,700575526239370632,2.0,shared baths,700575526239370632
10300,476533673,1,Bordeaux Sud,100%,95%,Entire home/apt,39,64.0,"['email', 'phone']",1.5 baths,138.0,James,700631309473391740,1.5,baths,700631309473391740
10301,456430723,0,Centre ville (Bordeaux),98%,100%,Entire home/apt,18,126.0,['phone'],1 bath,1000.0,Thibaut,701078559623720776,1.0,bath,701078559623720776
10302,205625126,0,Bordeaux Sud,100%,100%,Private room,55,140.0,"['email', 'phone']",2 baths,102.0,Francois,701101933878454555,2.0,baths,701101933878454555
10303,405524023,1,Bordeaux Sud,100%,100%,Entire home/apt,43,115.0,"['email', 'phone']",1 bath,471.0,Camille,701107142346404066,1.0,bath,701107142346404066
10304,15837243,2,Lormont,100%,100%,Private room,16,33.0,"['email', 'phone']",1 shared bath,216.0,Maël,679600715814741746,1.0,shared bath,679600715814741746
10305,474325943,1,Palmer-Gravires-Cavailles,88%,100%,Entire home/apt,8,50.0,['phone'],1 bath,513.0,Sandra,696135792675678379,1.0,bath,696135792675678379
10306,262964942,5,Villenave-d'Ornon,100%,100%,Private room,47,40.0,"['email', 'phone']",1 shared bath,921.0,Corinne,696172481533681700,1.0,shared bath,696172481533681700
10307,154537960,7,Bordeaux Maritime,92%,100%,Entire home/apt,27,130.0,"['email', 'phone']",1 bath,845.0,Sarah,679670434875575984,1.0,bath,679670434875575984
10308,33502369,1,Villenave-d'Ornon,100%,100%,Entire home/apt,44,55.0,"['email', 'phone']",1 bath,814.0,David,696235288988762599,1.0,bath,696235288988762599
10309,475590233,1,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,18,118.0,"['email', 'phone']",1 bath,1000.0,Frédéric,696281487822973125,1.0,bath,696281487822973125
10310,25189379,0,Centre ville (Bordeaux),100%,100%,Entire home/apt,33,48.0,['phone'],1 bath,576.0,Quentin,701307217034630465,1.0,bath,701307217034630465
10311,40287804,2,Talence,100%,100%,Entire home/apt,34,60.0,"['email', 'phone']",1 bath,1000.0,Flavie,701397394217270607,1.0,bath,701397394217270607
10312,61201956,0,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,15,200.0,"['email', 'phone']",1 bath,598.0,Lauren,701824689052930982,1.0,bath,701824689052930982
10313,13732255,3,Bordeaux Sud,67%,88%,Entire home/apt,10,80.0,"['email', 'phone']",1 bath,551.0,Marine,679706606501455696,1.0,bath,679706606501455696
10314,8259535,0,Lormont,100%,100%,Entire home/apt,13,60.0,"['email', 'phone']",1 bath,504.0,Sarah,701871899876877468,1.0,bath,701871899876877468
10318,121523474,0,Saint-Mdard-en-Jalles,100%,100%,Entire home/apt,5,50.0,"['email', 'phone', 'work_email']",1 bath,513.0,Guillaume,696833662454925486,1.0,bath,696833662454925486
10319,196770918,1,Villenave-d'Ornon,100%,100%,Entire home/apt,6,52.0,"['email', 'phone']",1 bath,491.0,Nicolas,701890115604450915,1.0,bath,701890115604450915
10320,28629064,1,Bruges,100%,100%,Private room,8,56.0,"['email', 'phone']",1 shared bath,48.0,Sarah,701955482696427655,1.0,shared bath,701955482696427655
10321,90927438,0,Centre ville (Bordeaux),100%,100%,Entire home/apt,17,92.0,"['email', 'phone']",1 bath,202.0,Sihem,701966739345538661,1.0,bath,701966739345538661
10322,10798726,0,Centre ville (Bordeaux),100%,94%,Entire home/apt,28,48.0,"['email', 'phone']",1 bath,424.0,Julien & Laure-Hélène,702001886659437738,1.0,bath,702001886659437738
10323,29174473,0,Le Bouscat,95%,100%,Private room,5,28.0,"['email', 'phone']",1 shared bath,655.0,Bertrand,702090498835502488,1.0,shared bath,702090498835502488
10324,471357021,1,Gradignan,100%,100%,Entire home/apt,28,150.0,"['email', 'phone']",1 bath,428.0,Joachim,679887875596397529,1.0,bath,679887875596397529
10325,14201881,0,Bordeaux Sud,80%,78%,Entire home/apt,7,71.0,"['email', 'phone', 'work_email']",1 bath,281.0,Aurelien,702110771705115301,1.0,bath,702110771705115301
10326,35259474,2,Centre ville (Merignac),99%,95%,Private room,41,49.0,"['email', 'phone']",1 shared bath,771.0,Laurent,702523208025951265,1.0,shared bath,702523208025951265
10327,8916855,1,Carbon-Blanc,83%,100%,Entire home/apt,34,97.0,"['email', 'phone']",1 bath,1000.0,Raphael,697006962606787918,1.0,bath,697006962606787918
10328,76884291,0,Bordeaux Maritime,100%,100%,Entire home/apt,9,99.0,"['email', 'phone']",1 bath,583.0,Zammit,680073157225522272,1.0,bath,680073157225522272
10329,456430723,0,Centre ville (Bordeaux),98%,100%,Entire home/apt,19,165.0,['phone'],2 baths,1000.0,Thibaut,680145059619320276,2.0,baths,680145059619320276
10330,402734634,0,Palmer-Gravires-Cavailles,50%,100%,Private room,1,56.0,"['email', 'phone']",2 baths,353.0,Alain,697377895353238577,2.0,baths,697377895353238577
10331,26523505,1,La Bastide,56%,100%,Entire home/apt,33,83.0,"['email', 'phone', 'work_email']",1 bath,842.0,Robin,702581392276279587,1.0,bath,702581392276279587
10332,34333272,1,Casino,100%,100%,Entire home/apt,37,74.0,"['email', 'phone']",1 bath,722.0,Juliette,680214997693015949,1.0,bath,680214997693015949
10333,22951623,0,Gradignan,20%,100%,Entire home/apt,49,200.0,"['email', 'phone']",3 baths,1000.0,Emmanuel,702673138892782958,3.0,baths,702673138892782958
10334,474325943,1,Palmer-Gravires-Cavailles,88%,100%,Private room,8,36.0,['phone'],1 shared bath,498.0,Sandra,702775787429719496,1.0,shared bath,702775787429719496
10336,445973833,2,La Glacire,91%,79%,Entire home/apt,6,50.0,"['email', 'phone']",1 bath,197.0,Amandine,697540302944758095,1.0,bath,697540302944758095
10337,284717570,6,Bordeaux Maritime,100%,100%,Private room,38,30.0,['phone'],1 shared bath,390.0,Eden,697552620266425227,1.0,shared bath,697552620266425227
10338,102674702,0,Bruges,100%,100%,Entire home/apt,5,65.0,"['email', 'phone']",1 bath,482.0,Mathieu,697566616441820240,1.0,bath,697566616441820240
10339,475924942,1,Bordeaux Sud,71%,100%,Entire home/apt,21,75.0,['phone'],1 bath,555.0,Maïté,697746264227992073,1.0,bath,697746264227992073
10340,28393283,0,Nansouty - Saint Gens,100%,100%,Entire home/apt,5,80.0,"['email', 'phone']",1.5 baths,671.0,Marine,697756006338101154,1.5,baths,697756006338101154
10343,85526097,0,Talence,65%,100%,Private room,8,22.0,"['email', 'phone']",1 shared bath,519.0,Patrick,697824075762860933,1.0,shared bath,697824075762860933
10344,32510734,1,Bordeaux Sud,100%,100%,Entire home/apt,9,140.0,"['email', 'phone']",2 baths,249.0,Léo,680224093615363336,2.0,baths,680224093615363336
10346,151495302,2,Saint Augustin - Tauzin - Alphonse Dupeux,100%,100%,Entire home/apt,7,83.0,['phone'],1 bath,746.0,Emeline,703286071786600614,1.0,bath,703286071786600614
10347,13591034,1,Arlac,55%,100%,Entire home/apt,11,93.0,"['email', 'phone']",1 bath,248.0,Alexandre,680274006756118427,1.0,bath,680274006756118427
10348,477040324,0,Carbon-Blanc,0%,100%,Entire home/apt,29,75.0,['phone'],1 bath,525.0,Sylvain,703302773123513780,1.0,bath,703302773123513780
10349,469401347,0,Arago-La Chataigneraie,89%,100%,Entire home/apt,21,50.0,['phone'],1 bath,678.0,Vanessa,703332986119563676,1.0,bath,703332986119563676
10350,2404269,1,Chartrons - Grand Parc - Jardin Public,100%,88%,Private room,6,46.0,"['email', 'phone']",1 shared bath,500.0,Clément,697931953516378387,1.0,shared bath,697931953516378387
10351,372132568,1,Gambetta-Mairie-Lissandre,100%,100%,Private room,53,33.0,"['email', 'phone']",2 shared baths,190.0,Roumy,698268280111083060,2.0,shared baths,698268280111083060
10352,254944003,0,Saint-Mdard-en-Jalles,100%,100%,Private room,45,80.0,"['email', 'phone']",1 shared bath,1000.0,Aurélie & Laurent,698271302363827252,1.0,shared bath,698271302363827252
10353,254944003,0,Saint-Mdard-en-Jalles,100%,100%,Private room,28,80.0,"['email', 'phone']",1 shared bath,1000.0,Aurélie & Laurent,698881587142286421,1.0,shared bath,698881587142286421
10354,189226770,0,Artigues-Prs-Bordeaux,100%,100%,Private room,18,28.0,"['email', 'phone']",1 private bath,467.0,Elsa,706894620038405786,1.0,private bath,706894620038405786
10355,9382960,0,Le Bouscat,93%,94%,Entire home/apt,7,88.0,"['email', 'phone']",2 baths,9.0,Kareen,707093531930468752,2.0,baths,707093531930468752
10356,72691486,0,Le Bouscat,84%,60%,Entire home/apt,7,88.0,"['email', 'phone']",2 baths,9.0,Arnaud,707093546150090863,2.0,baths,707093546150090863
10358,140716322,0,La Bastide,100%,100%,Private room,53,44.0,"['email', 'phone']",1 shared bath,1000.0,Anaïs,707118148675808880,1.0,shared bath,707118148675808880
10359,210754954,0,Bordeaux Maritime,50%,83%,Entire home/apt,13,41.0,"['email', 'phone']",1 bath,569.0,Alexandre,707155584830182144,1.0,bath,707155584830182144
10360,140716322,1,La Bastide,100%,100%,Private room,53,60.0,"['email', 'phone']",1 shared bath,1000.0,Anaïs,707156593777481784,1.0,shared bath,707156593777481784
10361,140716322,0,La Bastide,100%,100%,Private room,55,55.0,"['email', 'phone']",1 shared bath,1000.0,Anaïs,707182057303962905,1.0,shared bath,707182057303962905
10362,254944003,1,Saint-Mdard-en-Jalles,100%,100%,Private room,45,80.0,"['email', 'phone']",1 shared bath,1000.0,Aurélie & Laurent,698885986407892152,1.0,shared bath,698885986407892152
10364,231960338,0,Nansouty - Saint Gens,83%,83%,Entire home/apt,7,75.0,"['email', 'phone']",1 bath,451.0,Theo,707191044269989143,1.0,bath,707191044269989143
10365,287067008,0,Eysines,80%,89%,Private room,5,40.0,['phone'],1 shared bath,459.0,Justine,707698944750492510,1.0,shared bath,707698944750492510
10366,372132568,1,Saige,100%,100%,Private room,22,33.0,"['email', 'phone']",1 shared bath,39.0,Roumy,703382898395293241,1.0,shared bath,703382898395293241
10369,456430723,0,Nansouty - Saint Gens,98%,100%,Entire home/apt,19,108.0,['phone'],2 baths,1000.0,Thibaut,699045778980609756,2.0,baths,699045778980609756
10373,477070145,0,Bordeaux Sud,35%,91%,Entire home/apt,22,55.0,"['email', 'phone']",1 bath,272.0,Eya,703512896153067577,1.0,bath,703512896153067577
10374,60672045,2,Capeyron,100%,100%,Private room,29,55.0,['phone'],1 private bath,1000.0,Ophélie,708386038431375840,1.0,private bath,708386038431375840
10375,94778723,3,Le Bourg,60%,93%,Private room,25,43.0,"['email', 'phone']",1 private bath,282.0,Sandrine,699084546444971169,1.0,private bath,699084546444971169
10376,68997601,1,Blanquefort,69%,100%,Private room,8,44.0,"['email', 'phone']",1 shared bath,613.0,Emilie,699098672080581900,1.0,shared bath,699098672080581900
10377,16678044,0,Floirac,50%,100%,Entire home/apt,47,74.0,"['email', 'phone']",1 bath,957.0,Camille,699118547365616921,1.0,bath,699118547365616921
10378,475735025,0,Floirac,80%,100%,Entire home/apt,37,51.0,"['email', 'phone']",1 bath,510.0,Sylvia,699169321528159669,1.0,bath,699169321528159669
10379,148912155,1,Capeyron,75%,100%,Entire home/apt,22,58.0,"['email', 'phone']",1 bath,586.0,Valentin,708465155107458144,1.0,bath,708465155107458144
10382,466878027,1,Nansouty - Saint Gens,98%,100%,Entire home/apt,24,65.0,"['email', 'phone']",1 bath,1000.0,Pascal,703987997092587029,1.0,bath,703987997092587029
